source,target,capacity,length,fft,unknown
222.0,12.0,1.9444444444444444,2195.13976,98.41866743952404,1.0
222.0,13.0,1.0,4035.7258246,403.2,1.0
222.0,205.0,1.0,4529.6644574,302.40000000000003,1.0
222.0,221.0,1.8055555555555556,4516.870204399999,265.20000000000005,1.0
222.0,224.0,1.0,4026.1502515999996,228.6,1.0
223.0,150.0,1.5277777777777777,1001.1382271999998,48.60000000000001,1.0
223.0,224.0,1.8055555555555556,4418.7326512,223.8,1.0
223.0,228.0,2.361111111111111,4721.336851399999,251.40000000000003,1.0
223.0,292.0,1.8055555555555556,4909.4686974,286.19999999999993,1.0
224.0,16.0,1.0416666666666667,3104.4007665999998,124.19999999999999,1.0
224.0,222.0,1.0,4026.1502515999996,228.6,1.0
224.0,223.0,1.8055555555555556,4418.7326512,223.8,1.0
224.0,293.0,1.25,4713.1774976,260.4,1.0
225.0,53.0,1.0,3762.6047332,158.4,1.0
225.0,208.0,1.0416666666666667,4793.258256,423.59999999999997,1.0
225.0,209.0,1.0,4347.2618618,253.8,1.0
225.0,227.0,1.5277777777777777,3730.45012,256.2,1.0
225.0,230.0,1.3888888888888888,4713.1774976,263.4,1.0
226.0,53.0,1.0,1388.3293378,112.8,1.0
226.0,204.0,1.3888888888888888,4390.27952,226.8,1.0
226.0,209.0,1.0,4793.258256,365.4,1.0
226.0,221.0,1.25,4615.023850999999,258.0,1.0
226.0,228.0,2.7777777777777777,3829.8751451999997,216.6,1.0
227.0,52.0,1.6666666666666667,3762.6047332,163.20000000000002,1.0
227.0,167.0,1.0,4867.0786818,302.40000000000003,1.0
227.0,225.0,1.5277777777777777,3730.45012,256.2,1.0
227.0,232.0,1.0,4846.2377288,339.00000000000006,1.0
227.0,235.0,1.1111111111111112,5492.242898199999,363.59999999999997,1.0
228.0,52.0,1.6666666666666667,1249.491576,116.39999999999999,1.0
228.0,149.0,1.0,2812.8688256,91.2,1.0
228.0,223.0,2.361111111111111,4721.336851399999,251.40000000000003,1.0
228.0,226.0,2.7777777777777777,3829.8751451999997,216.6,1.0
228.0,235.0,1.1111111111111112,5067.8760336,301.8,1.0
229.0,46.0,2.638888888888889,4505.1220224,204.0,1.0
229.0,211.0,1.0,3403.5287924,270.59999999999997,1.0
229.0,212.0,1.0,4395.7673694,352.8,1.0
229.0,231.0,1.8055555555555556,3049.5866462,190.8,1.0
229.0,233.0,1.5277777777777777,3044.8390931999998,227.39999999999998,1.0
230.0,46.0,2.638888888888889,1230.0668421999999,90.0,1.0
230.0,208.0,1.0,4302.6992371999995,280.2,1.0
230.0,212.0,1.0416666666666667,4615.023850999999,272.40000000000003,1.0
230.0,225.0,1.3888888888888888,4713.1774976,263.4,1.0
230.0,232.0,2.9166666666666665,3241.0820128,201.6,1.0
231.0,47.0,2.5,5101.9940416,247.20000000000002,1.0
231.0,161.0,2.0833333333333335,3142.960553,211.2,1.0
231.0,165.0,1.3888888888888888,4266.714394799999,260.4,1.0
231.0,229.0,1.8055555555555556,3049.5866462,190.8,1.0
231.0,234.0,1.0,3357.9200968,232.79999999999998,1.0
232.0,47.0,2.5,1024.9242723999998,39.0,1.0
232.0,165.0,2.638888888888889,4968.0164866,288.0,1.0
232.0,167.0,1.0,4504.059858,298.2,1.0
232.0,227.0,1.0,4846.2377288,339.00000000000006,1.0
232.0,230.0,2.9166666666666665,3241.0820128,201.6,1.0
233.0,211.0,1.0,2990.5560549999996,237.00000000000003,1.0
233.0,229.0,1.5277777777777777,3044.8390931999998,227.39999999999998,1.0
233.0,234.0,1.0,2257.90402,156.6,1.0
234.0,160.0,1.5277777777777777,2548.6312909999997,173.4,1.0
234.0,231.0,1.0,3357.9200968,232.79999999999998,1.0
234.0,233.0,1.0,2257.90402,156.6,1.0
235.0,153.0,1.0,3292.7096399999996,105.0,1.0
235.0,167.0,1.0,6006.8293631999995,347.40000000000003,1.0
235.0,168.0,1.25,5045.9568228,293.4,1.0
235.0,227.0,1.1111111111111112,5492.242898199999,363.59999999999997,1.0
235.0,228.0,1.1111111111111112,5067.8760336,301.8,1.0
235.0,236.0,1.0,5195.5771626,301.19999999999993,1.0
235.0,238.0,1.0,4409.9939349999995,288.0,1.0
236.0,235.0,1.0,5195.5771626,301.19999999999993,1.0
236.0,237.0,1.8055555555555556,4737.639465599999,375.6,1.0
236.0,240.0,1.5277777777777777,4909.4686974,289.8,1.0
236.0,294.0,1.1111111111111112,4630.6505424,258.6,1.0
237.0,168.0,1.5277777777777777,2593.6123439999997,160.8,1.0
237.0,169.0,1.0,6199.483454599999,556.8,1.0
237.0,170.0,1.0,7161.0158243999995,555.0,1.0
237.0,236.0,1.8055555555555556,4737.639465599999,375.6,1.0
237.0,239.0,2.638888888888889,4329.4947482,265.8,1.0
238.0,167.0,1.9444444444444444,2967.9126411999996,203.4,1.0
238.0,168.0,3.75,1777.9344583999998,94.8,1.0
238.0,235.0,1.0,4409.9939349999995,288.0,1.0
239.0,98.0,1.8055555555555556,2826.5321222,100.8,1.0
239.0,237.0,2.638888888888889,4329.4947482,265.8,1.0
239.0,240.0,3.611111111111111,4909.4686974,306.0,1.0
239.0,243.0,3.0555555555555554,3339.2195659999998,259.20000000000005,1.0
240.0,97.0,1.6666666666666667,2793.9590805999997,118.80000000000001,1.0
240.0,99.0,1.8055555555555556,3385.0696626,133.20000000000002,1.0
240.0,236.0,1.5277777777777777,4909.4686974,289.8,1.0
240.0,239.0,3.611111111111111,4909.4686974,306.0,1.0
241.0,98.0,1.8055555555555556,2195.13976,170.4,1.0
241.0,242.0,1.6666666666666667,4623.3602322,286.8,1.0
241.0,244.0,1.8055555555555556,5006.65674,393.0,1.0
241.0,245.0,1.3888888888888888,4819.329564,299.4,1.0
242.0,92.0,1.0,3601.6385464,127.2,1.0
242.0,97.0,1.6666666666666667,2460.1336843999998,219.0,1.0
242.0,241.0,1.6666666666666667,4623.3602322,286.8,1.0
242.0,246.0,1.6666666666666667,4716.2352436,293.4,1.0
243.0,102.0,1.0,2776.6586756,160.8,1.0
243.0,170.0,2.361111111111111,2764.4920652,225.0,1.0
243.0,239.0,3.0555555555555554,3339.2195659999998,259.20000000000005,1.0
244.0,102.0,1.0,2846.92246,253.8,1.0
244.0,103.0,1.3888888888888888,1928.7296164,192.87296164,1.0
244.0,172.0,1.3888888888888888,5255.525077599999,365.99999999999994,1.0
244.0,179.0,1.0,4651.4271218,436.8,1.0
244.0,184.0,1.0,6191.694249,403.80000000000007,1.0
244.0,241.0,1.8055555555555556,5006.65674,393.0,1.0
244.0,249.0,1.8055555555555556,3539.5663026,262.2,1.0
245.0,115.0,1.0416666666666667,2643.3087631999997,100.19999999999999,1.0
245.0,184.0,1.0,5191.8756806,465.59999999999997,1.0
245.0,241.0,1.3888888888888888,4819.329564,299.4,1.0
245.0,246.0,2.2222222222222223,4716.2352436,271.8,1.0
245.0,249.0,1.0,4692.674506,250.19999999999996,1.0
246.0,91.0,1.5277777777777777,3171.9608598,114.6,1.0
246.0,116.0,1.9444444444444444,4909.4686974,210.0,1.0
246.0,242.0,1.6666666666666667,4716.2352436,293.4,1.0
246.0,245.0,2.2222222222222223,4716.2352436,271.8,1.0
247.0,115.0,1.0416666666666667,2552.41324,234.6,1.0
247.0,118.0,1.6666666666666667,2887.2525204,88.8,1.0
247.0,184.0,1.0,6072.2490342,378.0,1.0
247.0,248.0,1.0,4716.2352436,231.59999999999997,1.0
247.0,250.0,1.25,4712.1475199999995,325.2,1.0
248.0,117.0,1.9444444444444444,1144.8522891999999,53.27491713470918,1.0
248.0,247.0,1.0,4716.2352436,231.59999999999997,1.0
248.0,253.0,1.0,4716.2352436,218.4,1.0
248.0,318.0,1.5277777777777777,4712.1475199999995,253.8,1.0
249.0,114.0,1.5277777777777777,1717.2623403999999,74.37904666181153,1.0
249.0,244.0,1.8055555555555556,3539.5663026,262.2,1.0
249.0,245.0,1.0,4692.674506,250.19999999999996,1.0
250.0,184.0,1.0,3448.5420322,269.40000000000003,1.0
250.0,185.0,1.0,5839.248789,387.0,1.0
250.0,189.0,1.1111111111111112,5238.9971558,348.0,1.0
250.0,247.0,1.25,4712.1475199999995,325.2,1.0
250.0,257.0,1.3888888888888888,4618.1459706,269.40000000000003,1.0
251.0,253.0,1.0416666666666667,8816.720909799998,397.8,1.0
251.0,255.0,1.0,7199.269836199999,326.40000000000003,1.0
251.0,320.0,1.0,5217.786054599999,247.20000000000002,1.0
251.0,428.0,1.0,7068.897202800001,343.2,1.0
251.0,438.0,1.0,4882.898494,217.79999999999998,1.0
251.0,439.0,1.0416666666666667,4829.3074719999995,288.0,1.0
252.0,118.0,1.6666666666666667,2240.764549,145.2,1.0
252.0,119.0,1.3888888888888888,1388.3293378,108.00000000000001,1.0
252.0,253.0,1.0,4716.2352436,210.6,1.0
252.0,254.0,2.361111111111111,4909.4686974,285.0,1.0
253.0,248.0,1.0,4716.2352436,218.4,1.0
253.0,251.0,1.0416666666666667,8816.720909799998,397.8,1.0
253.0,252.0,1.0,4716.2352436,210.6,1.0
253.0,255.0,1.0,4716.2352436,263.4,1.0
254.0,252.0,2.361111111111111,4909.4686974,285.0,1.0
254.0,255.0,1.8055555555555556,4613.97778,213.0,1.0
254.0,259.0,1.9444444444444444,4716.2352436,234.0,1.0
254.0,261.0,1.0,4811.3150508,280.8,1.0
255.0,251.0,1.0,7199.269836199999,326.40000000000003,1.0
255.0,253.0,1.0,4716.2352436,263.4,1.0
255.0,254.0,1.8055555555555556,4613.97778,213.0,1.0
255.0,262.0,1.0,4912.413789599999,257.4,1.0
256.0,189.0,1.0,2666.9016876,211.79999999999998,1.0
256.0,191.0,3.3333333333333335,3731.737592,227.39999999999998,1.0
256.0,257.0,2.2222222222222223,4680.3469616,295.8,1.0
257.0,119.0,1.3888888888888888,3883.6110077999997,155.4,1.0
257.0,250.0,1.3888888888888888,4618.1459706,269.40000000000003,1.0
257.0,256.0,2.2222222222222223,4680.3469616,295.8,1.0
257.0,259.0,1.5277777777777777,4811.3150508,313.8,1.0
258.0,191.0,1.6666666666666667,5067.8760336,350.99999999999994,1.0
258.0,259.0,1.6666666666666667,4987.3768468,265.20000000000005,1.0
258.0,260.0,2.7777777777777777,4035.7258246,238.2,1.0
258.0,265.0,2.7777777777777777,3833.6570942,229.2,1.0
259.0,120.0,1.0416666666666667,439.02795199999997,43.9027952,1.0
259.0,254.0,1.9444444444444444,4716.2352436,234.0,1.0
259.0,257.0,1.5277777777777777,4811.3150508,313.8,1.0
259.0,258.0,1.6666666666666667,4987.3768468,265.20000000000005,1.0
259.0,266.0,1.25,4716.2352436,248.39999999999998,1.0
260.0,137.0,1.5277777777777777,1291.2217621999998,94.8,1.0
260.0,192.0,1.5277777777777777,3648.1645657999998,211.2,1.0
260.0,258.0,2.7777777777777777,4035.7258246,238.2,1.0
260.0,270.0,1.0,3508.1037056,217.79999999999998,1.0
261.0,254.0,1.0,4811.3150508,280.8,1.0
261.0,262.0,1.0,4516.870204399999,268.8,1.0
261.0,263.0,1.0,4721.336851399999,239.4,1.0
261.0,266.0,1.3888888888888888,4819.329564,237.00000000000003,1.0
262.0,255.0,1.0,4912.413789599999,257.4,1.0
262.0,261.0,1.0,4516.870204399999,268.8,1.0
262.0,264.0,1.0,4713.1774976,234.0,1.0
262.0,438.0,1.0416666666666667,4908.486999999999,240.6,1.0
263.0,66.0,1.0,4216.7282944,169.2,1.0
263.0,261.0,1.0,4721.336851399999,239.4,1.0
263.0,264.0,1.0,4909.4686974,261.0,1.0
263.0,268.0,1.0,4712.1475199999995,296.40000000000003,1.0
264.0,262.0,1.0,4713.1774976,234.0,1.0
264.0,263.0,1.0,4909.4686974,261.0,1.0
264.0,440.0,1.0,4716.2352436,239.4,1.0
264.0,455.0,1.0,4721.336851399999,270.0,1.0
265.0,65.0,1.9444444444444444,3479.1516789999996,130.2,1.0
265.0,138.0,1.3888888888888888,1717.2623403999999,154.2,1.0
265.0,258.0,2.7777777777777777,3833.6570942,229.2,1.0
265.0,266.0,1.25,4908.486999999999,257.4,1.0
266.0,259.0,1.25,4716.2352436,248.39999999999998,1.0
266.0,261.0,1.3888888888888888,4819.329564,237.00000000000003,1.0
266.0,265.0,1.25,4908.486999999999,257.4,1.0
266.0,268.0,1.0,5010.5030626,288.59999999999997,1.0
267.0,64.0,1.3888888888888888,3229.1728967999998,108.60000000000001,1.0
267.0,65.0,1.9444444444444444,1826.0698178,136.79999999999998,1.0
267.0,272.0,1.5277777777777777,4909.4686974,288.59999999999997,1.0
267.0,275.0,1.3888888888888888,4909.4686974,261.0,1.0
268.0,64.0,1.3888888888888888,1975.6257839999998,148.8,1.0
268.0,263.0,1.0,4712.1475199999995,296.40000000000003,1.0
268.0,266.0,1.0,5010.5030626,288.59999999999997,1.0
268.0,276.0,1.6666666666666667,4721.336851399999,263.4,1.0
269.0,192.0,1.0,5619.734813,397.8,1.0
269.0,270.0,1.9444444444444444,4814.3245166,338.4,1.0
269.0,271.0,1.1111111111111112,4909.4686974,285.0,1.0
269.0,273.0,1.0,3730.45012,229.8,1.0
270.0,138.0,1.3888888888888888,3601.6385464,150.59999999999997,1.0
270.0,260.0,1.0,3508.1037056,217.79999999999998,1.0
270.0,269.0,1.9444444444444444,4814.3245166,338.4,1.0
270.0,272.0,4.166666666666667,5105.7759906,313.2,1.0
271.0,123.0,1.1111111111111112,1688.9701432,77.58621386871663,1.0
271.0,269.0,1.1111111111111112,4909.4686974,285.0,1.0
271.0,272.0,1.5277777777777777,4810.31726,333.59999999999997,1.0
271.0,274.0,1.6666666666666667,3731.737592,217.79999999999998,1.0
272.0,122.0,1.3888888888888888,1769.7751046,90.8435672194491,1.0
272.0,267.0,1.5277777777777777,4909.4686974,288.59999999999997,1.0
272.0,270.0,4.166666666666667,5105.7759906,313.2,1.0
272.0,271.0,1.5277777777777777,4810.31726,333.59999999999997,1.0
273.0,195.0,1.0,6553.152013,352.8,1.0
273.0,269.0,1.0,3730.45012,229.8,1.0
273.0,274.0,1.3888888888888888,4811.3150508,276.6,1.0
273.0,515.0,1.25,5587.918161199999,362.4,1.0
274.0,125.0,1.0,1769.7751046,79.97671283781855,1.0
274.0,271.0,1.6666666666666667,3731.737592,217.79999999999998,1.0
274.0,273.0,1.3888888888888888,4811.3150508,276.6,1.0
274.0,515.0,1.0,6027.6542228,477.0,1.0
275.0,62.0,1.0,4238.3900108,174.6,1.0
275.0,267.0,1.3888888888888888,4909.4686974,261.0,1.0
275.0,277.0,1.25,4814.3245166,227.39999999999998,1.0
275.0,280.0,1.0,4810.31726,323.4,1.0
276.0,62.0,1.0,1097.56988,84.6,1.0
276.0,268.0,1.6666666666666667,4721.336851399999,263.4,1.0
276.0,278.0,1.0,4811.3150508,257.4,1.0
276.0,454.0,1.0,4909.4686974,249.6,1.0
277.0,61.0,1.0,4429.627883,166.79999999999998,1.0
277.0,275.0,1.25,4814.3245166,227.39999999999998,1.0
277.0,282.0,1.5277777777777777,4713.1774976,230.4,1.0
277.0,462.0,1.5277777777777777,7174.4538133999995,352.8,1.0
278.0,61.0,1.0,1057.3202866,70.2,1.0
278.0,276.0,1.0,4811.3150508,257.4,1.0
278.0,456.0,1.0,4712.1475199999995,223.8,1.0
278.0,462.0,1.0,7365.353724199999,388.80000000000007,1.0
279.0,123.0,1.1111111111111112,3573.4268162,244.8,1.0
279.0,134.0,1.0416666666666667,1276.20662,57.62749436435919,1.0
279.0,280.0,1.0,4810.31726,280.8,1.0
279.0,281.0,1.0,4713.1774976,250.8,1.0
280.0,122.0,1.3888888888888888,3479.1516789999996,303.0,1.0
280.0,275.0,1.0,4810.31726,323.4,1.0
280.0,279.0,1.0,4810.31726,280.8,1.0
280.0,282.0,1.9444444444444444,4713.1774976,259.20000000000005,1.0
281.0,132.0,1.0,572.4261445999999,38.4,1.0
281.0,279.0,1.0,4713.1774976,250.8,1.0
281.0,282.0,1.0,4810.31726,285.0,1.0
281.0,463.0,1.25,4810.31726,230.4,1.0
282.0,277.0,1.5277777777777777,4713.1774976,230.4,1.0
282.0,280.0,1.9444444444444444,4713.1774976,259.20000000000005,1.0
282.0,281.0,1.0,4810.31726,285.0,1.0
282.0,464.0,1.5277777777777777,4716.2352436,277.2,1.0
283.0,125.0,1.0,5506.2602496,448.8,1.0
283.0,132.0,1.0,5166.7538832,188.4,1.0
283.0,134.0,1.0416666666666667,4390.27952,235.8,1.0
283.0,467.0,1.0,9522.963675399998,618.6,1.0
283.0,515.0,1.0,11152.0985574,621.6,1.0
283.0,518.0,1.0,7600.3978312,600.0,1.0
284.0,215.0,1.0,4618.1459706,283.2,1.0
284.0,285.0,1.0,4623.3602322,219.60000000000002,1.0
284.0,286.0,1.25,4814.3245166,239.4,1.0
284.0,289.0,1.0,4811.3150508,234.6,1.0
285.0,216.0,1.0,4909.4686974,226.8,1.0
285.0,284.0,1.0,4623.3602322,219.60000000000002,1.0
285.0,287.0,1.0,4811.3150508,239.4,1.0
285.0,335.0,1.0,4618.1459706,214.8,1.0
286.0,284.0,1.25,4814.3245166,239.4,1.0
286.0,287.0,1.0,4917.3222766,229.8,1.0
286.0,291.0,1.1111111111111112,4615.023850999999,219.60000000000002,1.0
286.0,296.0,1.0,5010.5030626,256.2,1.0
287.0,285.0,1.0,4811.3150508,239.4,1.0
287.0,286.0,1.0,4917.3222766,229.8,1.0
287.0,297.0,1.0416666666666667,4712.1475199999995,257.4,1.0
287.0,337.0,1.0,4712.1475199999995,270.0,1.0
288.0,17.0,1.5277777777777777,2483.5173946,188.4,1.0
288.0,219.0,1.0,5010.5030626,384.0,1.0
288.0,289.0,1.5277777777777777,4421.9996114,259.20000000000005,1.0
288.0,290.0,1.25,4520.072791,240.0,1.0
289.0,220.0,1.0,5006.65674,412.2,1.0
289.0,284.0,1.0,4811.3150508,234.6,1.0
289.0,288.0,1.5277777777777777,4421.9996114,259.20000000000005,1.0
289.0,291.0,1.0,4613.97778,245.4,1.0
290.0,19.0,1.0,1320.7370578,120.0,1.0
290.0,288.0,1.25,4520.072791,240.0,1.0
290.0,291.0,1.5277777777777777,4623.3602322,271.8,1.0
290.0,300.0,2.2222222222222223,4909.4686974,262.2,1.0
291.0,286.0,1.1111111111111112,4615.023850999999,219.60000000000002,1.0
291.0,289.0,1.0,4613.97778,245.4,1.0
291.0,290.0,1.5277777777777777,4623.3602322,271.8,1.0
291.0,301.0,2.0833333333333335,4810.31726,250.8,1.0
292.0,223.0,1.8055555555555556,4909.4686974,286.19999999999993,1.0
292.0,293.0,1.0,3534.11064,204.0,1.0
292.0,294.0,1.1111111111111112,4909.4686974,281.40000000000003,1.0
293.0,17.0,1.5277777777777777,2591.761603,124.03302884884984,1.0
293.0,101.0,1.0,3695.4147881999997,178.20000000000002,1.0
293.0,224.0,1.25,4713.1774976,260.4,1.0
293.0,292.0,1.0,3534.11064,204.0,1.0
294.0,100.0,1.0,2643.3087631999997,81.60000000000001,1.0
294.0,236.0,1.1111111111111112,4630.6505424,258.6,1.0
294.0,292.0,1.1111111111111112,4909.4686974,281.40000000000003,1.0
294.0,304.0,3.3333333333333335,4613.97778,240.0,1.0
295.0,19.0,1.0,3547.7256564,147.00000000000003,1.0
295.0,100.0,1.0,2424.6155506,182.4,1.0
295.0,101.0,1.0,1633.8663415999997,163.38663415999997,1.0
295.0,305.0,2.2222222222222223,4819.329564,240.0,1.0
296.0,286.0,1.0,5010.5030626,256.2,1.0
296.0,297.0,1.0,4712.1475199999995,270.0,1.0
296.0,298.0,1.1111111111111112,4516.870204399999,223.8,1.0
296.0,301.0,1.0,4819.329564,251.40000000000003,1.0
297.0,287.0,1.0416666666666667,4712.1475199999995,257.4,1.0
297.0,296.0,1.0,4712.1475199999995,270.0,1.0
297.0,341.0,1.0,4713.1774976,234.6,1.0
298.0,24.0,1.6666666666666667,4697.8083006,182.4,1.0
298.0,296.0,1.1111111111111112,4516.870204399999,223.8,1.0
298.0,299.0,1.0416666666666667,4520.072791,210.0,1.0
298.0,303.0,1.1111111111111112,4908.486999999999,229.2,1.0
299.0,298.0,1.0416666666666667,4520.072791,210.0,1.0
299.0,343.0,1.0,4713.1774976,234.6,1.0
300.0,20.0,1.8055555555555556,1320.7370578,102.60000000000001,1.0
300.0,290.0,2.2222222222222223,4909.4686974,262.2,1.0
300.0,301.0,1.8055555555555556,4520.072791,265.20000000000005,1.0
300.0,302.0,1.9444444444444444,4712.1475199999995,301.19999999999993,1.0
301.0,291.0,2.0833333333333335,4810.31726,250.8,1.0
301.0,296.0,1.0,4819.329564,251.40000000000003,1.0
301.0,300.0,1.8055555555555556,4520.072791,265.20000000000005,1.0
301.0,303.0,1.3888888888888888,4810.31726,319.20000000000005,1.0
302.0,21.0,1.0,1688.9701432,131.4,1.0
302.0,300.0,1.9444444444444444,4712.1475199999995,301.19999999999993,1.0
302.0,303.0,1.0,4525.3997064,240.0,1.0
302.0,312.0,1.0416666666666667,5007.622344,289.8,1.0
303.0,23.0,1.0,4525.3997064,174.0,1.0
303.0,298.0,1.1111111111111112,4908.486999999999,229.2,1.0
303.0,301.0,1.3888888888888888,4810.31726,319.20000000000005,1.0
303.0,302.0,1.0,4525.3997064,240.0,1.0
304.0,94.0,1.8055555555555556,3716.2074609999995,145.2,1.0
304.0,99.0,1.8055555555555556,1717.2623403999999,144.0,1.0
304.0,294.0,3.3333333333333335,4613.97778,240.0,1.0
304.0,305.0,2.2222222222222223,4427.439180599999,253.2,1.0
305.0,20.0,1.8055555555555556,3952.4746664,148.20000000000002,1.0
305.0,295.0,2.2222222222222223,4819.329564,240.0,1.0
305.0,304.0,2.2222222222222223,4427.439180599999,253.2,1.0
305.0,307.0,1.5277777777777777,4713.1774976,310.2,1.0
306.0,92.0,1.0,1552.1923365999999,112.8,1.0
306.0,96.0,1.8055555555555556,1097.56988,51.32562896686426,1.0
306.0,307.0,1.25,4811.3150508,256.8,1.0
306.0,316.0,1.0,4908.486999999999,307.79999999999995,1.0
307.0,21.0,1.0,3385.0696626,126.6,1.0
307.0,152.0,1.3888888888888888,1852.2698729999997,89.24806622957341,1.0
307.0,305.0,1.5277777777777777,4713.1774976,310.2,1.0
307.0,306.0,1.25,4811.3150508,256.8,1.0
308.0,24.0,1.6666666666666667,1024.9242723999998,62.4,1.0
308.0,309.0,2.361111111111111,4810.31726,239.4,1.0
308.0,310.0,1.25,4713.1774976,277.79999999999995,1.0
308.0,313.0,2.9166666666666665,4814.3245166,330.0,1.0
309.0,308.0,2.361111111111111,4810.31726,239.4,1.0
309.0,311.0,1.3888888888888888,4909.4686974,258.6,1.0
309.0,347.0,1.0416666666666667,4520.072791,252.00000000000003,1.0
310.0,308.0,1.25,4713.1774976,277.79999999999995,1.0
310.0,311.0,1.1111111111111112,4814.3245166,237.00000000000003,1.0
310.0,315.0,1.5277777777777777,4810.31726,238.2,1.0
310.0,422.0,1.0,4810.31726,237.00000000000003,1.0
311.0,309.0,1.3888888888888888,4909.4686974,258.6,1.0
311.0,310.0,1.1111111111111112,4814.3245166,237.00000000000003,1.0
311.0,349.0,1.25,4613.97778,259.20000000000005,1.0
311.0,423.0,1.0,4615.023850999999,280.2,1.0
312.0,151.0,2.2222222222222223,1144.8522891999999,50.5838931495283,1.0
312.0,302.0,1.0416666666666667,5007.622344,289.8,1.0
312.0,313.0,1.3888888888888888,4613.97778,245.4,1.0
312.0,314.0,1.3888888888888888,4615.023850999999,219.60000000000002,1.0
313.0,23.0,1.0,1024.9242723999998,65.4,1.0
313.0,308.0,2.9166666666666665,4814.3245166,330.0,1.0
313.0,312.0,1.3888888888888888,4613.97778,245.4,1.0
313.0,315.0,1.25,4909.4686974,306.0,1.0
314.0,87.0,1.0,1320.7370578,103.8,1.0
314.0,312.0,1.3888888888888888,4615.023850999999,219.60000000000002,1.0
314.0,315.0,1.0,4623.3602322,206.4,1.0
314.0,426.0,1.0,4716.2352436,265.8,1.0
315.0,310.0,1.5277777777777777,4810.31726,238.2,1.0
315.0,313.0,1.25,4909.4686974,306.0,1.0
315.0,314.0,1.0,4623.3602322,206.4,1.0
315.0,427.0,1.0,4713.1774976,273.0,1.0
316.0,91.0,1.5277777777777777,2114.6405732,161.39999999999998,1.0
316.0,306.0,1.0,4908.486999999999,307.79999999999995,1.0
316.0,317.0,2.0833333333333335,4613.97778,257.4,1.0
316.0,318.0,1.0,4421.9996114,250.8,1.0
317.0,151.0,2.2222222222222223,5430.476429,250.8,1.0
317.0,152.0,1.3888888888888888,3447.1419064,292.79999999999995,1.0
317.0,316.0,2.0833333333333335,4613.97778,257.4,1.0
317.0,319.0,2.361111111111111,4615.023850999999,273.0,1.0
318.0,89.0,1.0,3675.7969336,121.19999999999999,1.0
318.0,248.0,1.5277777777777777,4712.1475199999995,253.8,1.0
318.0,316.0,1.0,4421.9996114,250.8,1.0
318.0,319.0,1.3888888888888888,4716.2352436,248.39999999999998,1.0
319.0,87.0,1.0,3883.6110077999997,147.00000000000003,1.0
319.0,88.0,1.0,4054.7804102,184.8,1.0
319.0,317.0,2.361111111111111,4615.023850999999,273.0,1.0
319.0,318.0,1.3888888888888888,4716.2352436,248.39999999999998,1.0
320.0,86.0,1.0,6199.483454599999,263.4,1.0
320.0,88.0,1.0,1895.9795474,104.4,1.0
320.0,89.0,1.0,1906.1183893999998,167.4,1.0
320.0,251.0,1.0,5217.786054599999,247.20000000000002,1.0
321.0,1.0,1.0,2918.7955844,174.0,1.0
321.0,322.0,1.0,9424.295039999999,417.6,1.0
321.0,327.0,1.1111111111111112,9360.677829799999,419.40000000000003,1.0
321.0,526.0,1.0,26928.28155,1202.3999999999999,1.0
322.0,4.0,1.0,2042.7835422,94.71830361441143,1.0
322.0,321.0,1.0,9424.295039999999,417.6,1.0
322.0,324.0,1.0,7482.175714799999,329.4,1.0
322.0,326.0,1.0,7389.509917599999,355.2,1.0
322.0,416.0,1.0,9817.456801999999,461.40000000000003,1.0
323.0,197.0,1.0,7578.800488399999,343.2,1.0
323.0,325.0,1.0,4615.023850999999,306.6,1.0
323.0,419.0,1.0,4613.97778,211.2,1.0
324.0,322.0,1.0,7482.175714799999,329.4,1.0
324.0,326.0,1.0,4909.4686974,245.4,1.0
324.0,420.0,1.0,4418.7326512,191.4,1.0
325.0,6.0,1.0,4360.5550102,157.2,1.0
325.0,197.0,1.0,7574.986352599999,448.8,1.0
325.0,323.0,1.0,4615.023850999999,306.6,1.0
325.0,326.0,1.0,4909.4686974,256.8,1.0
326.0,5.0,1.0,2695.6445,130.6273691719623,1.0
326.0,322.0,1.0,7389.509917599999,355.2,1.0
326.0,324.0,1.0,4909.4686974,245.4,1.0
326.0,325.0,1.0,4909.4686974,256.8,1.0
326.0,329.0,1.0,5370.7055414,406.2,1.0
327.0,321.0,1.1111111111111112,9360.677829799999,419.40000000000003,1.0
327.0,328.0,1.25,9129.78582,399.6,1.0
327.0,333.0,1.0,9326.6402888,417.0,1.0
327.0,526.0,1.0,18322.3359,816.6,1.0
328.0,4.0,1.0,7590.2428958,381.6,1.0
328.0,327.0,1.25,9129.78582,399.6,1.0
328.0,330.0,1.0,7241.305797,321.6,1.0
328.0,332.0,1.0416666666666667,7268.535829799999,316.8,1.0
328.0,334.0,1.0,9129.78582,397.20000000000005,1.0
329.0,6.0,1.0,986.5897936,98.65897936,1.0
329.0,214.0,1.0,4712.1475199999995,310.2,1.0
329.0,326.0,1.0,5370.7055414,406.2,1.0
329.0,330.0,1.1111111111111112,4618.1459706,245.4,1.0
329.0,331.0,1.9444444444444444,4222.4414514,267.0,1.0
330.0,5.0,1.0,2582.4435243999997,178.79999999999998,1.0
330.0,328.0,1.0,7241.305797,321.6,1.0
330.0,329.0,1.1111111111111112,4618.1459706,245.4,1.0
330.0,332.0,1.0416666666666667,4024.9593399999994,234.0,1.0
331.0,216.0,1.0,4814.3245166,239.4,1.0
